XZ_square_obc_J=1_dt=0.5_n_trotter_steps=10_Lx=8_Ly=7.json,OURS,chi,300,1789.474496126175,1.5221230319611327e-24
TFIM_honeycomb_PBC_Jz=1.0_hx=6.0_dt=0.1_n_trotter_steps=18_Lx=4_Ly=7.json,OURS,chi,300,1823.6244497299194,0.31232921057304613
TFIM_square_PBC_Jz=1.0_hx=2.0_dt=0.3_n_trotter_steps=14_Lx=8_Ly=7.json,OURS,chi,300,1851.9468002319336,0.06650751375572071
TFIM_honeycomb_PBC_Jz=1.0_hx=1.5_dt=0.3_n_trotter_steps=18_Lx=4_Ly=7.json,OURS,chi,300,1854.904586315155,0.09212092168512427
TFIM_honeycomb_PBC_Jz=1.0_hx=1.5_dt=0.5_n_trotter_steps=18_Lx=4_Ly=7.json,OURS,chi,300,1862.6671254634857,0.0004222553279561026
TFIM_honeycomb_PBC_Jz=1.0_hx=3.0_dt=0.3_n_trotter_steps=18_Lx=4_Ly=7.json,OURS,chi,300,1920.2897639274597,0.006380000120222788
XZ_square_obc_J=1_dt=0.1_n_trotter_steps=12_Lx=8_Ly=7.json,OURS,chi,300,2007.2832653522491,0.366830992780432
TFIM_square_PBC_Jz=1.0_hx=4.0_dt=0.1_n_trotter_steps=16_Lx=8_Ly=7.json,OURS,chi,300,2165.5409610271454,0.2108409173422199
XZ_square_obc_J=1_dt=0.5_n_trotter_steps=14_Lx=8_Ly=7.json,OURS,chi,300,2429.4007596969604,3.5348516111454373e-32
XZ_honeycomb_PBC_J=1_dt=0.3_n_trotter_steps=12_Lx=4_Ly=7.json,OURS,chi,300,2581.9645800590515,0.0028950122452405806
XZ_square_obc_J=1_dt=0.5_n_trotter_steps=16_Lx=8_Ly=7.json,OURS,chi,300,2789.8598136901855,4.9544394118038665e-36
XZ_square_obc_J=1_dt=0.3_n_trotter_steps=20_Lx=8_Ly=7.json,OURS,chi,300,3432.927086830139,9.088316454906298e-07
XZ_honeycomb_PBC_J=1_dt=0.3_n_trotter_steps=20_Lx=4_Ly=7.json,OURS,chi,300,4035.5775063037872,0.00027167233691417536
XZ_square_PBC_J=1_dt=0.1_n_trotter_steps=16_Lx=8_Ly=7.json,OURS,chi,300,4480.337252855301,0.06836241076875058
XZ_square_PBC_J=1_dt=0.5_n_trotter_steps=20_Lx=8_Ly=7.json,OURS,chi,300,5712.235846042633,1.6838660005786894e-76
